Customer ID,Customer Name,Recency,Frequency,Monetary,Avg_Item_Price,Unique_Product_Count,Fav_Product,City,State,Region,Furniture_Count,Office Supplies_Count,Technology_Count,First Class_Count,Same Day_Count,Second Class_Count,Standard Class_Count,Consumer_Count,Corporate_Count,Home Office_Count,Cluster
LP-17095,Liz Preis,9,6,3104.439,238.803,13,Acco 6 Outlet Guardian Premium Surge Suppressor,Aurora,Illinois,Central,1,10,2,1,0,0,12,13,0,0,0
LR-16915,Lena Radford,26,6,5142.892,321.43075,16,AT&T 1070 Corded Phone,Los Angeles,California,West,4,8,4,4,1,0,11,16,0,0,0
LR-17035,Lisa Ryan,132,5,1879.306,156.60883333333334,12,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Philadelphia,California,West,1,9,2,0,0,3,9,0,12,0,0
LS-16945,Linda Southworth,178,6,2845.27,203.23357142857142,14,Avery 483,Dallas,Colorado,West,3,10,1,2,0,0,12,0,14,0,0
LS-16975,Lindsay Shagiari,20,9,2988.674,135.8488181818182,22,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Dallas,Texas,Central,6,13,3,0,1,7,14,0,0,22,2
LS-17200,Luke Schmidt,96,6,1010.256,72.16114285714285,14,3M Office Air Cleaner,Fresno,California,Central,3,11,0,4,3,0,7,0,14,0,0
LS-17230,Lycoris Saunders,776,3,368.88,61.48,6,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Grand Prairie,Texas,Central,2,4,0,0,0,1,5,6,0,0,1
LS-17245,Lynn Smith,34,6,1008.136,84.01133333333333,12,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Utica,New York,East,1,7,4,4,7,0,1,12,0,0,0
LT-16765,Larry Tron,26,3,329.876,109.95866666666666,3,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Escondido,California,West,0,2,1,0,0,2,1,3,0,0,0
LT-17110,Liz Thompson,34,8,2936.252,209.73228571428572,14,3M Hangers With Command Adhesive,San Diego,California,West,5,7,2,1,1,0,12,14,0,0,2
LW-16825,Laurel Workman,88,5,2238.061,149.20406666666668,15,Avery Durable Binders,Phoenix,Arizona,West,3,7,5,4,0,4,7,0,15,0,0
LW-16990,Lindsay Williams,33,6,3230.308,293.66436363636365,11,Avery Poly Binder Pockets,San Francisco,California,West,4,3,4,2,0,0,9,0,11,0,0
LW-17125,Liz Willingham,205,3,1259.04,251.808,5,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Virginia Beach,Virginia,South,3,1,1,3,0,0,2,5,0,0,0
LW-17215,Luke Weiss,21,7,5420.514,361.3676,15,AT&T SB67148 SynJ,Rochester,New York,East,2,10,3,9,0,2,4,15,0,0,2
MA-17560,Matt Abelman,64,11,4299.161,126.44591176470588,34,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Everett,Michigan,Central,6,21,7,2,4,15,13,0,0,34,2
MA-17995,Michelle Arnett,186,6,2453.284,204.44033333333334,12,Avery 503,Richmond,Virginia,South,2,9,1,4,0,0,8,0,0,12,0
MB-17305,Maria Bertelson,48,10,1548.702,81.51063157894737,19,#6 3/4 Gummed Flap White Envelopes,Columbus,Ohio,East,5,12,2,3,5,4,7,19,0,0,2
MB-18085,Mick Brown,44,7,1428.231,142.8231,10,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Charlotte,North Carolina,Central,2,5,3,0,3,1,6,10,0,0,0
MC-17275,Marc Crier,76,8,2725.982,209.69092307692307,13,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Pasco,Washington,West,5,8,0,1,3,0,9,13,0,0,2
MC-17425,Mark Cousins,399,5,4432.138,443.2138,10,Bevis Steel Folding Chairs,Mobile,Alabama,South,3,5,2,4,0,1,5,0,10,0,1
MC-17575,Matt Collins,27,8,1303.893,118.53572727272727,11,Avery 513,Fayetteville,North Carolina,East,0,10,1,1,0,4,6,11,0,0,2
MC-17590,Matt Collister,51,6,2426.0669999999996,142.70982352941175,17,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Arlington,Texas,Central,4,9,4,0,0,4,13,0,17,0,0
MC-17605,Matt Connell,112,8,2258.192,125.45511111111111,18,Avery 501,Lakeland,Florida,South,6,8,4,10,0,1,7,0,18,0,2
MC-17635,Matthew Clasen,189,4,795.154,99.39425,8,Avery Heavy-Duty EZD  Binder With Locking Rings,Los Angeles,California,Central,0,7,1,0,0,5,3,0,8,0,0
MC-17845,Michael Chen,1,7,3805.714,271.83671428571427,14,Avery 516,Jackson,California,West,3,10,1,4,0,5,5,14,0,0,2
MC-18100,Mick Crebagga,41,10,2218.98,116.78842105263158,19,ARKON Windshield Dashboard Air Vent Car Mount Holder,Philadelphia,Texas,Central,7,8,4,2,3,0,14,19,0,0,2
MC-18130,Mike Caudle,369,5,1581.998,143.818,11,Bretford Rectangular Conference Table Tops,Los Angeles,California,West,2,8,1,0,0,2,9,0,11,0,1
MD-17350,Maribeth Dona,117,6,2716.4120000000003,181.09413333333336,15,"Bevis Traditional Conference Table Top, Plinth Base",Philadelphia,Ohio,East,4,9,2,0,0,4,11,15,0,0,0
MD-17860,Michael Dominguez,36,5,1204.9099999999999,150.61374999999998,8,12-1/2 Diameter Round Wall Clock,Corpus Christi,Texas,Central,3,5,0,1,0,2,5,0,8,0,0
ME-17320,Maria Etezadi,42,10,10663.728000000001,484.71490909090915,22,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Henderson,Kentucky,South,5,10,7,2,0,4,16,0,0,22,2
ME-17725,Max Engle,28,8,1908.4532,146.80409230769231,13,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Dallas,Texas,Central,3,9,1,4,0,4,5,13,0,0,2
ME-18010,Michelle Ellison,92,4,1256.944,209.49066666666667,6,Fellowes Bankers Box Stor/Drawer Steel Plus,San Francisco,California,West,2,4,0,0,0,0,6,0,6,0,0
MF-17665,Maureen Fritzler,421,5,937.039,117.129875,8,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Columbia,Maryland,East,3,5,0,0,0,1,7,0,8,0,1
MF-18250,Monica Federle,7,5,1758.3,146.525,12,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Little Rock,Arkansas,South,3,8,1,0,0,5,7,0,12,0,0
MG-17650,Matthew Grinstein,29,7,3785.276,270.37685714285715,14,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Jackson,Michigan,Central,2,6,6,1,0,1,12,0,0,14,2
MG-17680,Maureen Gastineau,92,4,2350.188,235.0188,10,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Mentor,Ohio,East,5,2,3,2,6,0,2,0,0,10,0
MG-17695,Maureen Gnade,555,3,1342.282,191.7545714285714,7,Compact Automatic Electric Letter Opener,Philadelphia,Pennsylvania,East,0,6,1,0,0,0,7,7,0,0,1
MG-17875,Michael Grace,116,5,1242.833,177.54757142857144,7,GBC Plastic Binding Combs,Arlington,Texas,Central,2,5,0,2,0,2,3,0,0,7,0
MG-17890,Michael Granlund,99,9,776.384,59.72184615384616,13,"Acco Banker's Clasps, 5 3/4""-Long",Baltimore,Maryland,West,4,6,3,0,0,0,13,0,0,13,2
MG-18145,Mike Gockenbach,84,4,3061.543,382.692875,8,Bush Advantage Collection Racetrack Conference Table,Los Angeles,California,East,2,3,3,0,0,1,7,8,0,0,0
MG-18205,Mitch Gastineau,264,1,16.739,8.3695,2,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Jacksonville,Florida,South,1,1,0,0,0,2,0,0,2,0,1
MH-17290,Marc Harrigan,294,5,1691.505,169.15050000000002,10,Astroparche Fine Business Paper,Philadelphia,Pennsylvania,East,2,7,1,0,1,2,7,0,0,10,0
MH-17440,Mark Haberlin,376,4,400.01599999999996,44.44622222222222,9,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Jackson,Mississippi,South,1,8,0,0,0,3,6,0,9,0,1
MH-17455,Mark Hamilton,170,7,2146.6940000000004,238.5215555555556,9,Cisco SPA508G,New York City,New York,East,4,4,1,0,1,2,6,9,0,0,0
MH-17620,Matt Hagelstein,155,4,1252.8,208.79999999999998,6,"Executive Impressions 14"" Contract Wall Clock",San Francisco,California,West,1,4,1,1,0,0,5,0,6,0,0
MH-17785,Maya Herman,98,7,2203.778,200.34345454545453,11,Cardinal Holdit Data Disk Pockets,New York City,New York,East,4,7,0,4,2,1,4,0,11,0,0
MH-18025,Michelle Huthwaite,49,5,2984.948,298.4948,10,Avery 52,Seattle,Washington,South,5,5,0,5,0,4,1,10,0,0,0
MH-18115,Mick Hernandez,5,9,5503.093,250.1405909090909,22,14-7/8 x 11 Blue Bar Computer Printout Paper,Jackson,Michigan,Central,5,9,8,0,0,4,18,0,0,22,2
MJ-17740,Max Jones,22,7,6320.746,421.38306666666665,15,APC 7 Outlet Network SurgeArrest Surge Protector,Lancaster,California,West,0,12,3,5,0,3,7,15,0,0,2
MK-17905,Michael Kennedy,28,8,2302.368,135.43341176470588,17,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Jacksonville,Florida,South,3,13,1,1,4,0,12,0,17,0,2
MK-18160,Mike Kennedy,240,4,1031.602,93.78200000000001,11,Belkin QODE FastFit Bluetooth Keyboard,San Francisco,California,South,0,10,1,0,0,0,11,11,0,0,0
ML-17395,Marina Lichtenstein,69,9,2722.843,136.14215,20,#6 3/4 Gummed Flap White Envelopes,Los Angeles,California,West,3,10,7,0,0,3,17,0,20,0,2
ML-17410,Maris LaWare,54,5,2885.2599999999998,206.08999999999997,14,Acco 3-Hole Punch,Phoenix,Arizona,Central,5,8,1,1,0,2,11,14,0,0,0
ML-17755,Max Ludwig,29,7,2071.914,159.37800000000001,13,"Acme 10"" Easy Grip Assistive Scissors",Springfield,Virginia,South,2,10,1,0,1,0,12,0,0,13,0
ML-18040,Michelle Lonsdale,79,3,742.082,185.5205,4,"Career Cubicle Clock, 8 1/4"", Black",Albuquerque,New Mexico,Central,1,2,1,0,0,0,4,0,4,0,0
ML-18265,Muhammed Lee,100,2,162.23200000000003,54.07733333333334,3,Logitech M510 Wireless Mouse,Seattle,Washington,West,0,1,2,2,1,0,0,3,0,0,0
MM-17260,Magdelene Morse,168,4,1314.0230000000001,219.00383333333335,6,DAX Two-Tone Silver Metal Document Frame,New Rochelle,Delaware,East,4,2,0,1,0,0,5,6,0,0,0
MM-17920,Michael Moore,7,10,3640.2560000000003,242.68373333333335,15,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Chesapeake,New York,East,4,10,1,0,1,4,10,15,0,0,2
MM-18055,Michelle Moray,61,8,2749.881,144.7305789473684,19,AT&T SB67148 SynJ,New York City,New York,West,4,12,3,0,0,10,9,19,0,0,2
MM-18280,Muhammed MacIntyre,85,9,775.414,64.61783333333334,12,3-ring staple pack,New York City,New York,Central,2,9,1,5,0,3,4,0,12,0,2
MN-17935,Michael Nguyen,34,6,2477.946,247.7946,10,"""While you Were Out"" Message Book, One Form per Page",Dallas,Texas,Central,1,7,2,3,0,5,2,10,0,0,0
MO-17500,Mary O'Rourke,72,4,922.487,184.4974,5,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",New York City,New York,East,2,2,1,0,1,3,1,5,0,0,0
MO-17800,Meg O'Connel,104,8,1687.0269999999998,153.3660909090909,11,12-1/2 Diameter Round Wall Clock,Chicago,Illinois,Central,6,4,1,0,0,3,8,0,0,11,2
MO-17950,Michael Oakman,180,2,154.288,38.572,4,APC 7 Outlet Network SurgeArrest Surge Protector,Dallas,Texas,Central,0,1,3,0,0,0,4,4,0,0,0
MP-17470,Mark Packer,718,6,2945.822,245.4851666666667,12,4009 Highlighters by Sanford,New York City,New York,East,5,5,2,8,0,0,4,0,0,12,1
MP-17965,Michael Paige,72,9,3983.6420000000003,199.18210000000002,20,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Mcallen,Texas,Central,4,10,6,0,0,12,8,0,20,0,2
MP-18175,Mike Pelletier,16,8,4757.332,264.29622222222224,18,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Milwaukee,California,West,7,10,1,1,0,8,9,0,0,18,2
MR-17545,Mathew Reese,125,4,639.178,106.52966666666667,6,DXL Angle-View Binders with Locking Rings by Samsill,New York City,New York,East,1,4,1,4,0,0,2,0,0,6,0
MS-17365,Maribeth Schnelling,273,10,7443.6900000000005,310.15375,24,"ACCOHIDE 3-Ring Binder, Blue, 1""",Chicago,California,West,5,16,3,0,0,8,16,24,0,0,2
MS-17530,MaryBeth Skach,434,4,475.65599999999995,67.95085714285713,7,"Executive Impressions 12"" Wall Clock",Seattle,Washington,West,3,3,1,0,3,2,2,7,0,0,1
MS-17710,Maurice Satty,413,6,1613.402,107.56013333333334,15,Adjustable Depth Letter/Legal Cart,Fort Worth,Texas,Central,3,9,3,0,4,6,5,15,0,0,1
MS-17770,Maxwell Schwartz,121,9,3144.678,165.5093684210526,19,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Seattle,New York,East,1,15,3,1,0,2,16,19,0,0,2
MS-17830,Melanie Seite,452,4,370.348,74.06960000000001,5,12-1/2 Diameter Round Wall Clock,Laredo,Texas,Central,2,2,1,0,0,1,4,5,0,0,1
MS-17980,Michael Stewart,26,6,855.116,77.73781818181818,11,DIXON Ticonderoga Erasable Checking Pencils,Philadelphia,Pennsylvania,East,2,6,3,1,0,1,9,0,11,0,0
MT-17815,Meg Tillman,49,6,2890.1389999999997,289.0139,10,Advantus Motivational Note Cards,Jackson,Mississippi,South,1,8,1,2,0,0,8,10,0,0,0
MT-18070,Michelle Tran,203,4,1319.4497999999999,119.94998181818181,11,Alphabetical Labels for Top Tab Filing,Houston,Texas,Central,2,8,1,3,0,0,8,0,0,11,0
MV-17485,Mark Van Huff,27,9,1560.05,104.00333333333333,15,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Houston,Texas,West,5,10,0,5,0,4,6,15,0,0,2
MV-18190,Mike Vittorini,19,7,1734.574,157.68854545454545,11,"Angle-D Binders with Locking Rings, Label Holders",Los Angeles,California,West,1,7,3,3,1,0,7,11,0,0,0
MW-18220,Mitch Webber,17,7,5341.900000000001,381.56428571428575,14,Acco Perma 4000 Stacking Storage Drawers,New York City,New York,East,2,5,7,6,2,1,5,14,0,0,2
MW-18235,Mitch Willingham,44,2,5253.876,1751.2920000000001,3,Bady BDG101FRU Card Printer,Virginia Beach,Virginia,South,0,1,2,0,1,0,2,0,3,0,0
MY-17380,Maribeth Yedwab,29,7,2254.285,173.40653846153845,13,Avery 507,Parker,Colorado,West,2,9,2,1,0,0,12,0,13,0,0
MY-18295,Muhammed Yedwab,71,10,3601.88,189.57263157894738,19,"""While you Were Out"" Message Book, One Form per Page",Baltimore,Maryland,East,3,12,4,0,2,2,15,0,19,0,2
MZ-17335,Maria Zettner,30,4,593.606,98.93433333333333,6,Advantus Plastic Paper Clips,Phoenix,California,West,2,3,1,2,0,2,2,0,0,6,0
MZ-17515,Mary Zewe,282,6,2564.906,256.4906,10,Avery Non-Stick Binders,Arlington,Texas,West,1,8,1,4,0,1,5,0,10,0,0
NB-18580,Nicole Brennan,1165,2,273.87199999999996,136.93599999999998,2,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Bossier City,Louisiana,East,1,1,0,0,0,1,1,0,2,0,1
NB-18655,Nona Balk,19,9,1972.599,116.03523529411764,17,Avery 487,Milwaukee,Florida,Central,3,13,1,5,4,1,7,0,17,0,2
NC-18340,Nat Carroll,224,5,2461.404,144.7884705882353,17,Staples,Fargo,Michigan,Central,0,14,3,6,5,5,1,17,0,0,0
NC-18415,Nathan Cano,41,6,2218.9900000000002,158.49928571428572,14,Advantus Rolling Drawer Organizers,Jacksonville,North Carolina,South,2,11,1,5,0,0,9,14,0,0,0
NC-18535,Nick Crebassa,6,7,8241.739,549.4492666666666,15,AT&T CL2909,San Francisco,California,West,2,8,5,2,0,2,11,0,15,0,2
NC-18625,Noah Childs,204,5,1821.7420000000002,202.4157777777778,9,Avery 501,Aurora,Texas,Central,2,5,2,1,0,0,8,0,9,0,0
ND-18370,Natalie DeCherney,27,9,4326.139,240.34105555555556,18,"ACCOHIDE 3-Ring Binder, Blue, 1""",San Francisco,New York,West,2,11,5,5,0,5,8,18,0,0,2
ND-18460,Neil Ducich,183,6,2893.455,361.681875,8,"24 Capacity Maxi Data Binder Racks, Pearl",Chesapeake,Virginia,South,1,5,2,3,0,1,4,0,8,0,0
NF-18385,Natalie Fritzler,79,6,8080.474,621.5749230769231,13,Advantus Motivational Note Cards,Newark,Ohio,East,5,4,4,6,1,1,5,13,0,0,2
NF-18475,Neil Französisch,525,4,377.162,94.2905,4,Cisco 8x8 Inc. 6753i IP Business Phone System,Jacksonville,Florida,Central,0,3,1,0,0,0,4,0,0,4,1
NF-18595,Nicole Fjeld,114,7,2031.472,169.28933333333333,12,Avery Binding System Hidden Tab Executive Style Index Sets,New York City,California,East,5,7,0,3,0,3,6,0,0,12,0
NG-18355,Nat Gilpin,48,5,1869.58,116.84875,16,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",New York City,New York,East,5,8,3,0,5,5,6,0,16,0,0
NG-18430,Nathan Gelder,48,5,1395.938,155.10422222222223,9,Avery 476,Austin,California,Central,0,8,1,1,0,3,5,9,0,0,0
NH-18610,Nicole Hansen,189,6,2518.6659999999997,279.8517777777777,9,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Detroit,Michigan,Central,2,5,2,0,0,1,8,0,9,0,0
NK-18490,Neil Knudson,70,7,572.048,52.004363636363635,11,Acme Value Line Scissors,San Francisco,California,West,0,10,1,3,0,3,5,0,0,11,0
NL-18310,Nancy Lomonaco,58,4,1418.09,141.809,10,Document Clip Frames,Danville,California,West,2,7,1,0,0,7,3,0,0,10,0
NM-18445,Nathan Mautz,160,7,6459.344,461.3817142857143,14,Bevis 36 x 72 Conference Tables,New York City,New York,East,4,6,4,1,0,5,8,0,0,14,2
NM-18520,Neoma Murray,244,10,2161.9790000000003,144.13193333333336,14,3M Polarizing Light Filter Sleeves,Amarillo,California,West,4,9,2,7,1,0,7,15,0,0,2
NP-18325,Naresj Patel,25,6,5529.62,263.3152380952381,21,AT&T 1080 Corded phone,New York City,New York,East,6,9,6,10,0,8,3,21,0,0,0
NP-18670,Nora Paige,58,5,3908.402,390.8402,10,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Lakewood,New Jersey,Central,2,4,4,2,0,1,7,10,0,0,0
NP-18685,Nora Pelletier,406,5,1164.73,194.12166666666667,6,Catalog Binders with Expanding Posts,Niagara Falls,New York,East,1,4,1,0,0,3,3,0,0,6,1
NP-18700,Nora Preis,138,7,7903.1825,607.9371153846154,12,Economy Rollaway Files,Chicago,California,West,4,7,2,0,0,7,6,13,0,0,2
NR-18550,Nick Radford,210,5,2367.277,182.09823076923078,13,"Bevis Round Conference Table Top, X-Base",Pembroke Pines,Florida,South,4,6,3,2,0,1,10,13,0,0,0
NS-18505,Neola Schneider,6,4,2575.8630000000003,171.72420000000002,15,12-1/2 Diameter Round Wall Clock,Dallas,Texas,Central,3,9,3,5,0,10,0,15,0,0,0
NS-18640,Noel Staavos,174,12,2857.753,124.25013043478262,23,"ACCOHIDE 3-Ring Binder, Blue, 1""",Columbus,Ohio,West,6,14,3,6,5,1,11,0,23,0,2
NW-18400,Natalie Webber,172,7,7234.014,328.8188181818182,22,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Philadelphia,Pennsylvania,East,6,10,6,2,0,0,20,22,0,0,2
NZ-18565,Nick Zandusky,85,9,2488.31,124.4155,19,GBC Standard Therm-A-Bind Covers,Columbus,Ohio,West,3,15,2,6,1,4,9,0,0,20,2
ON-18715,Odella Nelson,410,9,1567.52,104.50133333333333,15,50 Colored Long Pencils,Clinton,Maryland,East,3,10,2,2,1,3,9,0,15,0,2
OT-18730,Olvera Toch,65,5,3818.624,381.8624,10,Avery 473,Bethlehem,California,West,3,7,0,3,0,0,7,10,0,0,0
PA-19060,Pete Armstrong,103,6,729.408,104.20114285714286,7,50 Colored Long Pencils,Richmond,Indiana,Central,0,6,1,2,0,0,5,0,0,7,0
PB-18805,Patrick Bzostek,25,3,740.356,74.0356,10,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Seattle,Washington,West,1,8,1,5,0,0,5,0,0,10,0
PB-19105,Peter Bühler,57,4,688.324,137.66479999999999,5,Ames Color-File Green Diamond Border X-ray Mailers,Smyrna,Georgia,Central,0,3,2,0,0,1,4,5,0,0,0
PB-19150,Philip Brown,97,8,1456.95,132.45000000000002,11,12-1/2 Diameter Round Wall Clock,Los Angeles,California,West,4,6,1,0,1,0,10,11,0,0,2
PB-19210,Phillip Breyer,687,2,132.738,66.369,2,Mediabridge Sport Armband iPhone 5s,Philadelphia,Oklahoma,Central,0,1,1,1,0,0,1,0,2,0,1
PC-18745,Pamela Coakley,2,4,1832.064,366.4128,5,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",San Francisco,California,West,2,3,0,2,0,2,1,0,5,0,0
PC-19000,Pauline Chand,881,2,1061.488,353.82933333333335,3,"Alliance Super-Size Bands, Assorted Sizes",Los Angeles,California,West,1,2,0,0,0,0,3,0,0,3,1
PF-19120,Peter Fuller,834,4,9062.864,476.99284210526315,19,ARKON Windshield Dashboard Air Vent Car Mount Holder,New York City,New York,East,5,10,4,0,0,3,16,19,0,0,1
PF-19165,Philip Fox,196,6,2770.0,277.0,10,Avery 511,San Diego,California,West,3,5,2,0,0,4,6,10,0,0,0
PF-19225,Phillip Flathmann,114,5,2206.128,220.61280000000002,10,Acco Translucent Poly Ring Binders,Los Angeles,California,West,2,5,3,7,0,0,3,10,0,0,0
PG-18820,Patrick Gardner,36,13,3086.9069999999997,118.72719230769229,25,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",New York City,California,West,6,12,8,7,5,0,14,26,0,0,2
PG-18895,Paul Gonzalez,57,9,1987.164,116.892,17,Avery 511,Los Angeles,California,West,2,9,6,0,0,5,12,17,0,0,2
PH-18790,Patricia Hirasaki,70,1,729.648,364.824,2,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Lakeland,Florida,South,2,0,0,0,0,0,2,0,0,2,0
PJ-18835,Patrick Jones,39,8,1220.0900000000001,93.85307692307694,13,Brown Kraft Recycled Envelopes,New York City,New York,South,0,9,4,3,0,1,9,0,13,0,2
PJ-19015,Pauline Johnson,134,6,1677.536,239.648,7,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Santa Ana,California,West,3,2,2,2,3,2,0,7,0,0,0
PK-18910,Paul Knutson,483,2,1441.152,480.384,3,Avery 518,Philadelphia,Pennsylvania,East,0,2,1,2,0,0,1,0,0,3,1
PK-19075,Pete Kriz,9,12,8646.934,345.87735999999995,25,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",New York City,New York,East,6,18,1,0,1,9,15,25,0,0,2
PL-18925,Paul Lucas,15,5,239.481,29.935125,8,Avery 475,Philadelphia,Pennsylvania,East,1,6,1,0,0,0,8,0,0,8,0
PM-18940,Paul MacIntyre,386,3,1405.402,351.3505,4,Bevis Round Conference Table Top & Single Column Base,Texas City,Texas,Central,3,1,0,1,0,0,3,4,0,0,1
PM-19135,Peter McVee,51,4,4115.662,587.9517142857143,7,Avery 50,Dover,New Hampshire,East,2,2,3,1,0,3,3,0,0,7,0
PN-18775,Parhena Norris,30,8,1467.152,112.85784615384615,13,9-3/4 Diameter Round Wall Clock,Clarksville,Tennessee,South,4,7,2,3,0,4,6,0,0,13,2
PO-18850,Patrick O'Brill,4,11,7473.8282,339.7194636363636,22,Aastra 57i VoIP phone,Philadelphia,Florida,South,5,14,3,6,0,5,11,22,0,0,2
PO-18865,Patrick O'Donnell,0,7,2493.214,191.7856923076923,13,Avery 475,Indianapolis,Indiana,East,4,5,4,0,0,4,9,13,0,0,0
PO-19180,Philisse Overcash,160,9,4893.043,271.8357222222222,18,AT&T 841000 Phone,Roseville,Minnesota,Central,3,10,5,1,2,2,13,0,0,18,2
PO-19195,Phillina Ober,86,5,1056.8580000000002,105.68580000000001,10,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Bayonne,Illinois,East,1,6,3,0,1,5,4,0,0,10,0
PP-18955,Paul Prost,97,10,7252.608,213.312,34,Aastra 57i VoIP phone,Springfield,Georgia,East,8,19,7,0,12,5,17,0,0,34,2
PR-18880,Patrick Ryan,36,5,1840.1779999999999,153.34816666666666,12,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Oakland,California,West,5,5,2,8,1,1,2,12,0,0,0
PS-18760,Pamela Stobb,107,6,2181.479,103.87995238095237,21,Aluminum Screw Posts,Los Angeles,California,East,6,11,4,10,1,4,6,21,0,0,0
PS-18970,Paul Stevenson,69,8,1278.639,98.35684615384615,13,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Seattle,Washington,West,5,8,0,0,2,3,8,0,0,13,2
PS-19045,Penelope Sewall,236,7,6843.634,526.4333846153846,13,"ACCOHIDE 3-Ring Binder, Blue, 1""",Harrisonburg,Virginia,South,2,9,2,4,0,1,8,0,0,13,2
PT-19090,Pete Takahito,71,3,158.46,26.41,6,DAX Wood Document Frame.,Jacksonville,Florida,South,1,5,0,0,4,1,1,6,0,0,0
PV-18985,Paul Van Hugh,89,5,2876.046,221.23430769230768,13,Belkin 5 Outlet SurgeMaster Power Centers,League City,California,West,3,8,2,4,0,0,9,0,0,13,0
PW-19030,Pauline Webber,46,10,3454.916,265.76276923076927,13,APC 7 Outlet Network SurgeArrest Surge Protector,New York City,New York,East,3,7,3,1,0,5,7,0,13,0,2
PW-19240,Pierre Wener,464,7,3922.415,326.86791666666664,12,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Wilmington,Delaware,East,3,8,1,1,0,7,4,12,0,0,1
QJ-19255,Quincy Jones,25,9,6108.338,469.8721538461538,13,#10 Self-Seal White Envelopes,Philadelphia,Pennsylvania,East,1,8,4,0,0,2,11,0,13,0,2
RA-19285,Ralph Arnett,5,9,2617.906,153.9944705882353,17,Acme Value Line Scissors,Lakeland,California,West,3,10,4,3,3,5,6,17,0,0,2
RA-19885,Ruben Ausman,55,6,3546.224,272.78646153846154,13,Staple envelope,San Francisco,California,West,2,10,1,1,5,0,7,0,13,0,0
RA-19915,Russell Applegate,12,9,4793.543,217.88831818181816,22,Acco D-Ring Binder w/DublLock,Columbus,Texas,Central,4,14,4,1,0,5,16,22,0,0,2
RA-19945,Ryan Akin,61,5,1686.9225,187.43583333333333,9,Balt Solid Wood Rectangular Table,Dallas,Florida,Central,3,5,1,1,3,3,2,9,0,0,0
RB-19330,Randy Bradley,68,2,1008.1959999999999,168.03266666666664,6,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Austin,Texas,Central,1,4,1,0,0,0,6,6,0,0,0
RB-19360,Raymond Buch,96,6,15117.339,839.8521666666667,18,3M Polarizing Light Filter Sleeves,Auburn,New York,East,2,12,4,3,0,8,7,18,0,0,2
